seller_id,seller_city,seller_state,total_revenue,order_count,num_categories,avg_delivery_days,avg_review_score,late_shipping_percentage,cancellation_percentage,repeat_customer_percentage,recency_days,has_review,total_revenue_outlier_type,total_revenue_outlier_flag,order_count_outlier_type,order_count_outlier_flag,avg_delivery_days_outlier_type,avg_delivery_days_outlier_flag,avg_review_score_outlier_type,avg_review_score_outlier_flag,late_shipping_percentage_outlier_type,late_shipping_percentage_outlier_flag,recency_days_outlier_type,recency_days_outlier_flag
0015a82c2db000af6aaaf3ae2ecb0532,Santo Andre,SP,2748.06,3,1,10,3.67,0.0,0.0,0.0,364,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
001cca7ae9ae17fb1caed9dfb1094831,Cariacica,ES,33142.9,195,11,13,3.91,5.56,0.0,0.0,97,1,global,True,global,True,normal,False,normal,False,normal,False,normal,False
002100f778ceb8431b7a1020ff7ab48f,Franca,SP,1995.16,50,24,16,4.04,16.67,0.0,0.0,188,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
003554e2dce176b5555353e4f3555ac8,Goiania,GO,139.38,1,1,4,5.0,0.0,0.0,0.0,306,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
004c9cd9d87a3c30c522c48c4fc07416,Ibitinga,SP,23094.02,156,87,14,4.13,7.74,0.0,0.0,167,1,global,True,global,True,normal,False,normal,False,normal,False,normal,False
00720abe85ba0859807595bbf045a33b,Guarulhos,SP,1323.48,13,9,8,3.85,7.69,0.0,0.0,75,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
00ab3eff1b5192e5f1a63bcecfee11c8,Sao Paulo,SP,110.08,1,1,9,5.0,0.0,0.0,0.0,578,1,normal,False,normal,False,normal,False,normal,False,normal,False,global,True
00d8b143d12632bad99c0ad66ad52825,Belo Horizonte,MG,137.1,1,1,7,5.0,0.0,0.0,0.0,210,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
00ee68308b45bc5e2660cd833c3f81cc,Sao Paulo,SP,23440.66,135,23,9,4.36,8.14,0.0,0.0,69,1,global,True,global,True,normal,False,normal,False,normal,False,normal,False
00fc707aaaad2d31347cf883cd2dfe10,Maringa,PR,14969.99,103,19,15,3.78,4.44,0.0,0.0,126,1,global,True,global,True,normal,False,normal,False,normal,False,normal,False
010543a62bd80aa422851e79a3bc7540,Sao Paulo,SP,1447.95,2,1,9,4.5,0.0,0.0,0.0,441,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
010da0602d7774602cd1b3f5fb7b709e,Sao Bernardo do Campo,SP,1079.75,1,1,26,1.0,0.0,0.0,0.0,133,1,normal,False,normal,False,global,True,global,True,normal,False,normal,False
011b0eaba87386a2ae96a7d32bb531d1,Pompeia,SP,129.16,1,1,25,4.0,0.0,0.0,0.0,741,1,normal,False,normal,False,global,True,normal,False,normal,False,global,True
01266d4c46afa519678d16a8b683d325,Curitiba,PR,137.48,3,3,6,5.0,0.0,0.0,0.0,58,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
013900e863eace745d3ec7614cab5b1a,Curitiba,PR,2089.37,23,19,11,4.73,0.0,0.0,0.0,187,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
014c0679dd340a0e338872e7ec85666a,Timoteo,MG,7686.31,14,10,19,3.67,13.33,0.0,0.0,105,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
014d9a685fd57276679edd00e07089e5,Maringa,PR,876.81,11,3,8,4.56,0.0,0.0,0.0,61,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
0176f73cc1195f367f7b32db1e5b3aa8,Ibitinga,SP,5915.27,37,18,13,4.11,10.53,0.0,0.0,65,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
01bcc9d254a0143f0ce9791b960b2a47,Uruacu,GO,1644.69,10,3,12,4.4,0.0,0.0,0.0,257,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
01c97ebb5cdac52891c0ed1c37ba0012,Catanduva,SP,756.0,9,3,12,4.08,0.0,0.0,0.0,78,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
01cf7e3d21494c41fb86034f2e714fa1,Francisco Beltrao,PR,11404.01,59,21,11,4.21,4.62,0.0,0.0,233,1,global,True,global,True,normal,False,normal,False,normal,False,normal,False
01ed254b9ff8407dfb9d99ba1e17d923,Mogi das Cruzes,SP,1533.71,5,2,6,5.0,0.0,0.0,0.0,343,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
01fd077212124329bac32490e8ef80d9,Ribeirao Preto,SP,1783.36,31,12,7,4.46,2.56,0.0,0.0,54,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
01fdefa7697d26ad920e9e0346d4bd1b,Londrina,PR,17532.79,128,21,10,4.35,6.15,0.0,0.0,58,1,global,True,global,True,normal,False,normal,False,normal,False,normal,False
0241d4d5d36f10f80c644447315af0bd,Curitiba,PR,38251.61,238,56,10,4.42,5.69,0.0,0.0,50,1,global,True,global,True,normal,False,normal,False,normal,False,normal,False
0249d282d911d23cb8b869ab49c99f53,Sao Paulo,SP,531.88,11,4,10,4.5,18.18,0.0,0.0,209,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
024b564ae893ce8e9bfa02c10a401ece,Sao Paulo,SP,918.4,2,2,18,4.75,0.0,0.0,0.0,612,1,normal,False,normal,False,normal,False,normal,False,normal,False,global,True
028872bfa080090a9d0abd4f1af168f8,Ribeirao das Neves,MG,117.87,1,1,16,5.0,0.0,0.0,0.0,424,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
02b72cdeb9cfcc429f1af6f4e3f3b737,Ibitinga,SP,748.64,4,3,12,4.75,0.0,0.0,0.0,56,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
02c988090b766852e088c69d7fb3b551,Americana,SP,1770.94,12,10,8,4.69,0.0,0.0,0.0,63,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
02d35243ea2e497335cd0f076b45675d,Natal,RN,6399.95,14,3,25,2.8,37.5,0.0,0.0,76,1,normal,False,normal,False,global,True,context,True,global,True,normal,False
02dcd3e8e25bee036e32512bcf175493,Contagem,MG,1623.49,13,7,17,3.32,33.33,0.0,0.0,56,1,normal,False,normal,False,normal,False,normal,False,global,True,normal,False
02ecc2a19303f05e59ce133fd923fff7,Santo Andre,SP,5742.4,21,17,10,4.61,0.0,0.0,0.0,57,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
02f5837340d7eb4f653d676c7256523a,Curitiba,PR,4463.88,30,3,9,4.83,3.33,0.0,0.0,70,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
02f623a8eb246f3c5f7c2f96462654e6,Botucatu,SP,7207.63,44,23,8,4.56,9.09,0.0,0.0,56,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
0307f7565ff85b299b6e5ef162b1b1a9,Sao Jose do Rio Preto,SP,4968.89,6,6,15,3.14,0.0,0.0,0.0,510,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
034b9387752bfa309f350a70cd45ffa3,Blumenau,SC,240.26,8,2,8,4.5,0.0,0.0,0.0,56,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
038b75b729c8a9a04b0d07cba7eabe86,Sao Jose dos Campos,SP,557.85,2,1,22,3.5,50.0,0.0,0.0,178,1,normal,False,normal,False,normal,False,normal,False,global,True,normal,False
039b29ff3b3473435d0cd59040575de9,Ribeirao Pires,SP,215.55,9,7,9,4.44,0.0,0.0,0.0,55,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
039e6ad9dae79614493083e241147386,Sao Paulo,SP,13273.42,5,4,14,4.0,20.0,0.0,0.0,99,1,global,True,normal,False,normal,False,normal,False,normal,False,normal,False
03a2a6dcbe45d639c4dc2a0d24769c40,Maua,SP,1250.66,9,7,10,4.11,11.11,0.0,0.0,63,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
03bd479e1d9484cdb14104d3023f7321,Uberlandia,MG,417.42,3,3,20,5.0,33.33,0.0,0.0,85,1,normal,False,normal,False,normal,False,normal,False,global,True,normal,False
0417b067eeab773d2f7061a726dc477f,Sao Bento do Sul,SC,2501.75,13,11,17,3.92,30.77,0.0,0.0,58,1,normal,False,normal,False,normal,False,normal,False,global,True,normal,False
042573af89b6d931f672efaf789d8358,Sorocaba,SP,478.57,3,3,20,3.67,33.33,0.0,0.0,248,1,normal,False,normal,False,normal,False,normal,False,global,True,normal,False
04308b1ee57b6625f47df1d56f00eedf,Bombinhas,SC,61940.62,92,20,18,3.88,11.96,0.0,0.0,66,1,global,True,global,True,normal,False,normal,False,context,True,normal,False
0432ead42b6c8a0bdf68154add917fdf,Maua,SP,8754.4,82,53,8,4.56,3.45,0.0,0.0,82,1,normal,False,global,True,normal,False,normal,False,normal,False,normal,False
044668ccd5316b12a7cf0d54a156e3e9,Osasco,SP,191.35,3,1,7,5.0,0.0,0.0,0.0,58,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
04843805947f0fc584fc1969b6e50fe7,Ivoti,RS,1474.76,1,1,15,5.0,100.0,0.0,0.0,73,1,normal,False,normal,False,normal,False,normal,False,global,True,normal,False
048c2757535328e0d7dac690ad3c0aae,Franca,SP,10312.41,50,20,18,4.18,14.0,0.0,0.0,57,1,global,True,normal,False,normal,False,normal,False,normal,False,normal,False
04aa0a1c5ce6b222003403a3e11c3cc0,Cosmopolis,SP,6339.51,11,8,16,3.53,11.76,0.0,0.0,266,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
04aba03279157f6d4e0fe8ccaf21963c,Santo Antonio de Padua,RJ,2735.23,15,12,11,4.31,6.67,0.0,0.0,52,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
04e38a233f726ef161074ab1c9b0399a,Sao Paulo,SP,1347.27,19,10,11,3.79,12.5,0.0,0.0,165,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
04ee0ec01589969663ba5967c0e0bdc0,Lajeado,RS,314.32,1,1,3,5.0,0.0,0.0,0.0,57,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
04fdea0c111866e6cf812f1570d6b5bd,Sao Paulo,SP,1038.35,8,2,17,3.2,12.5,0.0,0.0,259,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
0509040ea3fe50071181bbc359eb7738,Belo Horizonte,MG,5099.25,87,34,11,4.5,6.25,0.0,0.0,76,1,normal,False,global,True,normal,False,normal,False,normal,False,normal,False
052577151711aec5c744fe12e66db3e1,Rodeio,SC,729.65,1,1,14,2.25,0.0,0.0,0.0,356,1,normal,False,normal,False,normal,False,global,True,normal,False,normal,False
054694fa03fe82cec4b7551487331d74,Itajobi,SP,8946.34,20,14,30,3.36,28.57,0.0,0.0,191,1,normal,False,normal,False,global,True,normal,False,global,True,normal,False
056b4ada5bbc2c50cc7842547dda6b51,Queimados,RJ,13485.79,64,23,12,4.12,10.77,0.0,0.0,55,1,global,True,global,True,normal,False,normal,False,normal,False,normal,False
0570350b23eda5444f8d1d9544932058,Sao Paulo,SP,751.76,6,3,4,5.0,0.0,0.0,0.0,148,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
05730013efda596306417c3b09302475,Criciuma,SC,1168.67,4,4,9,5.0,0.0,0.0,0.0,56,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
058cb5aeb36d7c0fcae20fc85d5e0a59,Rio de Janeiro,RJ,1983.82,11,7,9,3.38,8.33,0.0,0.0,64,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
058fd0aa2bfdb2274e05e1ae971dabb6,Santo Andre,SP,8428.78,60,11,10,4.44,7.94,0.0,0.0,132,1,normal,False,global,True,normal,False,normal,False,normal,False,normal,False
05a48cc8859962767935ab9087417fbb,Sao Paulo,SP,59.39,1,1,11,5.0,0.0,0.0,0.0,76,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
05a940b4ecae36cadfd8e93bd9c43257,Goiania,GO,864.1,9,8,14,3.9,0.0,0.0,0.0,240,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
05aebce0b5c8f0d41b29b686f2d05fd3,Sao Paulo,SP,120.88,2,2,6,5.0,50.0,0.0,0.0,68,1,normal,False,normal,False,normal,False,normal,False,global,True,normal,False
05ca864204d09595ae591b93ea9cf93d,Barueri,SP,188.42,1,1,5,5.0,100.0,0.0,0.0,62,1,normal,False,normal,False,normal,False,normal,False,global,True,normal,False
05d2173d43ea568aa0540eba70d2ca76,Alfenas,MG,7438.93,62,48,14,4.0,6.06,0.0,0.0,66,1,normal,False,global,True,normal,False,normal,False,normal,False,normal,False
05e107217c7266362fd44b75b2cd4cc4,Sao Paulo,SP,275.39,5,3,6,4.13,50.0,0.0,0.0,57,1,normal,False,normal,False,normal,False,normal,False,global,True,normal,False
05f51e13da97139648b8125c31e5f51b,Belo Horizonte,MG,14988.96,57,19,12,4.1,15.0,0.0,0.0,208,1,global,True,global,True,normal,False,normal,False,normal,False,normal,False
05feb94f19d094d4b0f9281f0b1d4c99,Mogi das Cruzes,SP,10050.04,6,2,15,4.5,0.0,0.0,0.0,241,1,global,True,normal,False,normal,False,normal,False,normal,False,normal,False
05ff92fedb5be47920fea08e501238b9,Santo Angelo,RS,22983.87,57,16,12,4.17,5.0,0.0,0.0,71,1,global,True,global,True,normal,False,normal,False,normal,False,normal,False
062c325cd6a2b87845fab56b4ec2eeae,Sao Paulo,SP,157.08,2,2,5,5.0,0.0,0.0,0.0,77,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
062ce95fa2ad4dfaedfc79260130565f,Lajeado,RS,8663.43,54,14,13,3.98,3.39,0.0,0.0,402,1,context,True,global,True,normal,False,normal,False,normal,False,normal,False
06532f10282704ef4c69168b914b77be,Paincandu,PR,10460.75,7,7,16,4.22,0.0,0.0,0.0,425,1,global,True,normal,False,normal,False,normal,False,normal,False,normal,False
06579cb253ecd5a3a12a9e6eb6bf8f47,Sao Paulo,SP,6007.97,61,11,10,3.79,15.71,0.0,0.0,67,1,normal,False,global,True,normal,False,normal,False,normal,False,normal,False
066a6914e1ebf3ea95a216c73a986b91,Foz do Iguacu,PR,10611.56,66,44,14,4.01,4.17,0.0,0.0,68,1,global,True,global,True,normal,False,normal,False,normal,False,normal,False
0691148aee60ca47977c187804f935ae,Londrina,PR,7359.45,47,37,12,4.06,3.77,0.0,0.0,51,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
0692610d8abe24f287e9fae90ea0bbee,Sao Paulo,SP,205.72,4,3,6,4.0,25.0,0.0,0.0,56,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
06a2c3af7b3aee5d69171b0e14f0ee87,Sao Luis,MA,48169.5,389,44,17,4.01,23.63,0.0,0.0,56,1,global,True,global,True,normal,False,normal,False,normal,False,normal,False
06bb3a2fe5e7b7a845b13e8fb91bd944,Belo Horizonte,MG,1862.33,17,14,8,4.61,0.0,0.0,0.0,105,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
06df0c10d34e459d9672bc77388742eb,Maringa,PR,9595.77,26,1,9,4.37,10.0,0.0,0.0,72,1,context,True,normal,False,normal,False,normal,False,normal,False,normal,False
06e5eefc71ec47ae763c5c6f8db7064f,Porto Alegre,RS,23800.32,90,34,10,3.9,2.15,0.0,0.0,56,1,global,True,global,True,normal,False,normal,False,normal,False,normal,False
07017df32dc5f2f1d2801e579548d620,Joao Pessoa,PB,1128.24,8,3,10,4.11,0.0,0.0,0.0,80,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
070d165398b553f3b4b851c216b8a358,Sao Paulo,SP,4301.11,31,11,11,3.5,13.16,0.0,0.0,62,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
0725b8c0f3f906e58f70cbe76b7c748c,Guarulhos,SP,2865.47,16,14,11,4.03,19.44,0.0,0.0,71,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
0743a0239d764b9a0f959a57d07e36ab,Sao Paulo,SP,403.22,4,2,5,4.75,0.0,0.0,0.0,74,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
0747d5bb69f0586cc869d8af4c50f93e,Saquarema,RJ,504.24,12,9,14,3.47,7.69,0.0,0.0,501,1,normal,False,normal,False,normal,False,normal,False,normal,False,context,True
0761743cbffb25d7148189e9f1a5f03a,Ribeirao Preto,SP,327.4,3,3,14,4.29,0.0,0.0,0.0,257,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
077c5fae4bea9500e3737b16f71b9d3a,Sorocaba,SP,177.24,4,3,7,4.67,0.0,0.0,0.0,117,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
0791d9fc1e30678ecf03d3e55fa108d3,Belo Horizonte,MG,1028.99,5,5,6,2.73,0.0,0.0,0.0,85,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
079d295dcbf06ee8bb1b65ba964eb2b6,Sao Paulo,SP,540.09,5,3,6,4.8,0.0,0.0,0.0,69,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
07a9bc7f61396b658ddf3ac534efe44c,Sao Paulo,SP,135.49,1,1,6,3.5,0.0,0.0,0.0,478,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
07bf9669d84d1f11be443a9dd938f698,Sao Paulo,SP,2422.22,18,11,8,3.25,0.0,0.0,0.0,112,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
07d75e33f2750d97d467fb57e4dfdd8a,Sao Paulo,SP,759.59,2,2,11,2.5,0.0,0.0,0.0,163,1,normal,False,normal,False,normal,False,global,True,normal,False,normal,False
07de60b03d150fb3ea09eab5da5e4c8b,Ibitinga,SP,889.0,9,4,13,4.75,11.11,0.0,0.0,60,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
07e8e8fc5222bb358e6f259da3197074,Sao Paulo,SP,74.86,2,2,8,4.0,0.0,0.0,0.0,70,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
080102cd0a76b09e0dcf55fcacc60e05,Belo Horizonte,MG,7773.48,122,43,9,4.52,3.91,0.0,0.0,52,1,normal,False,global,True,normal,False,normal,False,normal,False,normal,False
080199a181c46c657dc5aa235411be3b,Osasco,SP,15544.88,79,40,8,4.61,2.41,0.0,0.0,54,1,global,True,global,True,normal,False,normal,False,normal,False,normal,False
08061dc0fc165ed41288cc7acde738ee,Osasco,SP,182.22,4,3,20,4.5,25.0,0.0,0.0,337,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
08084d990eb3f53af056ccbc1730c8a7,Sao Paulo,SP,606.79,12,3,8,4.45,0.0,0.0,0.0,64,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
081acf3de680d554796c9cf041be7bc2,Vespasiano,MG,1802.8,4,4,13,4.57,12.5,0.0,0.0,147,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
082e0bf4cb865a6533b1e8e498cc0255,Botucatu,SP,3064.33,11,17,12,3.3,13.04,0.0,0.0,61,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
085f6f7e049c996695fb2074fe38d45e,Taubate,SP,435.96,6,6,10,3.63,0.0,0.0,0.0,168,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
08633c14ef2db992c11f840f04fad4cd,Ribeirao Pires,SP,9068.82,74,16,10,4.26,6.19,0.0,0.0,54,1,normal,False,global,True,normal,False,normal,False,normal,False,normal,False
0873d9f8f36123f8d910f4760e788cfb,Barueri,SP,7426.65,6,6,13,3.6,50.0,0.0,0.0,64,1,normal,False,normal,False,normal,False,normal,False,global,True,normal,False
0885aaf116795758dfeb5f1032487bcd,Ferraz de Vasconcelos,SP,3072.14,27,19,5,4.5,3.45,0.0,0.0,59,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
0887a9f087bcd5d9f6642b52f897fc6c,Cananeia,SP,1862.35,12,3,14,4.42,8.33,0.0,0.0,438,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
08ad4ac1388e4420ca531c3edfc46198,Itapevi,SP,310.67,6,5,7,3.0,0.0,0.0,0.0,60,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
08cdbae123ff67ca4e36d9d641ce0119,Uba,MG,4195.46,4,3,29,2.43,66.67,0.0,0.0,80,1,normal,False,normal,False,global,True,global,True,global,True,normal,False
08d0949a9a17c027262db1f3c450c26c,Cascavel,PR,557.84,12,9,14,4.0,0.0,0.0,0.0,55,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
08d1c9478fb0d7d7fcac9c0da4e82fc7,Belo Horizonte,MG,605.57,1,1,10,5.0,0.0,0.0,0.0,127,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
08d2d642cf72b622b14dde1d2f5eb2f5,Marilia,SP,1215.16,16,7,14,4.43,15.0,0.0,0.0,315,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
08f5819815f3d06545011850bd70f0a8,Santos,SP,522.83,3,3,8,4.67,0.0,0.0,0.0,66,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
091065b789659bc3cd9af9cb3a6253ff,Canoas,RS,1444.37,2,1,11,3.5,0.0,0.0,0.0,272,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
0936e1837d0c79253456bbb2ffaaef10,Sao Paulo,SP,70.02,1,1,19,5.0,0.0,0.0,0.0,554,1,normal,False,normal,False,normal,False,normal,False,normal,False,global,True
093805f8f2aeb63881444571e1f48f30,Osasco,SP,1559.73,22,18,8,3.81,3.7,0.0,0.0,260,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
094ced053e257ae8cae57205592d6712,Ribeirao Preto,SP,1978.23,19,13,12,4.11,0.0,0.0,0.0,79,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
0951a6e282947e09cd47969f4ed0b47f,Taboao da Serra,SP,580.32,7,2,5,4.86,0.0,0.0,0.0,51,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
09883d9ab71c8fe8a9bfc7fc3075b07e,Sao Paulo,SP,330.09,4,4,14,3.4,25.0,0.0,0.0,332,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
099095b050cfe8eb1ddff5317587e96e,Sao Paulo,SP,5705.93,16,11,10,2.95,15.79,0.0,0.0,65,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
09bad886111255c5b5030314fc7f1a4a,Sao Paulo,SP,560.36,5,1,6,5.0,0.0,0.0,0.0,51,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
09f952a5f58d2285b0372551ae8f9b01,Sao Bernardo do Campo,SP,13346.46,50,11,13,4.1,5.36,0.0,0.0,54,1,global,True,normal,False,normal,False,normal,False,normal,False,normal,False
0a198e95d32b1be2da9424c962a6ebfa,Contagem,MG,86.67,1,1,16,5.0,0.0,0.0,0.0,126,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
0a82f5fb06a4fe4ac2cf7cb412ec71b8,Sao Paulo,SP,484.8,2,2,5,5.0,0.0,0.0,0.0,200,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
0a85ebe4e328db81ac9109781205e2f7,Jundiai,SP,805.65,12,8,5,4.58,8.33,0.0,0.0,54,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
0aa2205ca24f113f4658a5c536667426,Sao Paulo,SP,988.1,4,3,6,2.82,0.0,0.0,0.0,64,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
0ac4201fda2c68ebc0e47cb9423cf3c9,Sao Paulo,SP,1910.87,13,4,12,4.33,7.14,0.0,0.0,122,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
0ad80de75c811326389cfb1daba7d45e,Rio de Janeiro,RJ,1564.72,6,6,9,5.0,0.0,0.0,0.0,285,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
0adac9fbd9a2b63cccaac4f8756c1ca8,Louveira,SP,17955.5,106,64,12,3.94,5.22,0.0,0.0,62,1,global,True,global,True,normal,False,normal,False,normal,False,normal,False
0ade5cc4a305ed7093a23f68ca47519c,Curitiba,PR,201.27,2,2,6,5.0,0.0,0.0,0.0,269,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
0aea4c6ae1505b3228ddf3dd7822ee5b,Sorocaba,SP,1579.66,8,8,18,3.88,25.0,0.0,0.0,170,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
0af2ab31141893d26aca5a404a537dab,Sao Paulo,SP,74.51,1,1,6,5.0,0.0,0.0,0.0,55,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
0af977692321d895349eded183341d28,Santos,SP,277.22,2,2,2,4.5,0.0,0.0,0.0,58,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
0afccdb8a34ee5c79f7c06faf2b4d56e,Uberlandia,MG,1557.09,24,10,13,4.04,8.33,0.0,0.0,193,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
0b09101900100c0e9d312861fad5a1b9,Sao Paulo,SP,168.36,1,1,19,4.0,0.0,0.0,0.0,628,1,normal,False,normal,False,normal,False,normal,False,normal,False,global,True
0b0ddbc7b9d9584f442c7ac92b0ff6c9,Guarulhos,SP,1550.64,3,3,12,4.67,0.0,0.0,0.0,135,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
0b18d63d0cd1d723567903fd34a07df2,Sao Paulo,SP,1944.03,9,9,7,4.79,0.0,0.0,0.0,127,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
0b1ca3ef18a63d7eb0c8897fa0849c08,Sao Roque,SP,62.87,1,1,6,5.0,0.0,0.0,0.0,188,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
0b35c634521043bf4b47e21547b99ab5,Teixeira Soares,PR,14690.79,50,39,17,3.66,11.69,0.0,0.0,66,1,global,True,context,True,normal,False,normal,False,context,True,normal,False
0b36063d5818f81ccb94b54adfaebbf5,Jaragua do Sul,SC,783.0,1,1,15,5.0,0.0,0.0,0.0,625,1,normal,False,normal,False,normal,False,normal,False,normal,False,global,True
0b3f27369a4d8df98f7eb91077e438ac,Aruja,SP,171.39,2,2,7,3.67,0.0,0.0,0.0,329,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
0b46f784306be7200ca1700aa55d819f,Belo Horizonte,MG,30.86,1,1,3,5.0,0.0,0.0,0.0,577,1,normal,False,normal,False,normal,False,normal,False,normal,False,global,True
0b64bcdb0784abc139af04077d49a20e,Canoas,RS,205.81,4,2,8,4.75,0.0,0.0,0.0,96,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
0b90b6df587eb83608a64ea8b390cf07,Maringa,PR,32090.94,163,46,14,4.04,3.35,0.0,0.0,62,1,global,True,global,True,normal,False,normal,False,normal,False,normal,False
0bae85eb84b9fb3bd773911e89288d54,Itajai,SP,10340.56,136,45,10,4.24,0.69,0.0,0.0,57,1,global,True,global,True,normal,False,normal,False,normal,False,normal,False
0bb27263628258b8111a0262769fa9db,Sao Paulo,SP,33.16,1,1,42,5.0,0.0,0.0,0.0,564,1,normal,False,normal,False,global,True,normal,False,normal,False,global,True
0bb738e4d789e63e2267697c42d35a2d,Sao Roque,SP,2925.34,29,4,11,4.58,3.33,0.0,0.0,119,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
0be8ff43f22e456b4e0371b2245e4d01,Sao Paulo,SP,13844.49,156,119,10,3.98,6.29,0.0,0.0,49,1,global,True,global,True,normal,False,normal,False,normal,False,normal,False
0bebbb2cea103a4a020c95d43fd7d754,Sao Paulo,SP,1514.34,9,9,5,4.89,0.0,0.0,0.0,50,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
